"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Gambia, The","GMB",159653525,2.38335010287517,1,15,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,1,3,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",202618369,0.60912872052647,1,40,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,1,2,2,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,1,1,,0,1,4,4,4,4,4,5,2,1,0,0
"Gambia, The","GMB",153459310,0.41094179609541,1,20,2,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,1,1,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,3,3,2,4,1,,0,0,4,4,4,2,4,1,1,1,0,0
"Gambia, The","GMB",205369171,1.08781290973106,1,19,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,1,4,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",113104559,1.50456789943405,2,42,1,1,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",122291332,0.41196901809667,1,35,1,3,1,2,1,1,1,1,2,2,,,2,1,2,,,,2,,2,,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,2,2,,,,1,1,1,2,2,2,1,,5,1,1,2,,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,2,1,2,1,0
"Gambia, The","GMB",114871424,0.547439767871493,1,18,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",157186626,0.533250097366409,2,33,2,3,1,2,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,2,1,,2,2,1,2,,1,3,1,1,2,1,2,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,2,2,1,1,1,0
"Gambia, The","GMB",157941562,0.283211849822432,1,28,2,5,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,1,1,1,1,1,2,,,,,2,,,2,1,2,,,,2,2,,2,1,2,1,,2,3,1,1,1,,,1,2,1,2,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,3,2,3,1,1,,0,1,1,4,4,4,2,1,1,2,1,0
"Gambia, The","GMB",114540880,0.915075702160521,1,60,1,3,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,2,,,1,1,1,1,2,,,2,2,1,1,2,,,2,,,,,,1,1,1,2,2,1,,1,0,1,4,1,4,2,3,1,1,1,0
"Gambia, The","GMB",127820834,1.23590705429001,1,40,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,3,1,1,2,2,2,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",210287541,1.02924003147376,1,47,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,3,,1,1,1,2,2,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,4,4,4,2,4,1,1,2,0,0
"Gambia, The","GMB",114890051,0.965230361161748,1,15,1,1,1,1,1,1,0,,,1,2,,2,2,2,,,,1,1,2,,1,,,,,,,,,,,,,,,,,,,,1,3,,2,1,1,4,3,,2,2,2,1,2,2,1,2,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,3,3,3,1,,1,,1,1,4,2,4,2,4,1,2,2,1,1
"Gambia, The","GMB",147623172,0.70467399338325,2,40,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,1,2,2,2,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,1,2,3,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",151252339,2.34847389696361,1,29,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,2,2,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,5,1,2,0,0
"Gambia, The","GMB",142835628,1.45041721297475,1,15,2,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",191456110,0.986909428861886,1,50,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,1,2,4,4,2,4,5,1,2,0,0
"Gambia, The","GMB",144103521,0.906874334674614,1,28,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,2,2,3,3,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,4,,0,0,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",139474718,0.711702197022479,2,33,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,2,1,,1,1,4,4,4,2,4,5,1,1,0,0
"Gambia, The","GMB",159179462,1.10044275808655,1,20,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,2,1,2,0,0
"Gambia, The","GMB",179679360,2.44733100508337,2,21,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,1,2,1,4,1,2,2,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,4,2,1,,1,1,4,4,4,4,4,2,1,1,0,0
"Gambia, The","GMB",202381555,0.499014825776997,1,80,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,2,1,1,1,1,2,1,1,1,,,,,2,,,1,2,2,,,,1,2,,1,2,2,2,2,1,3,3,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,3,2,1,,1,0,4,4,4,4,3,5,2,2,0,0
"Gambia, The","GMB",194154755,0.725208606487373,1,23,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,,1,2,2,1,2,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,3,1,1,0,0
"Gambia, The","GMB",139766844,0.388240565879813,2,30,2,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,1,1,2,1,1,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,1,4,4,4,4,1,1,1,1,0
"Gambia, The","GMB",180926819,1.12188250175025,2,16,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,3,2,1,2,2,1,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,4,4,4,4,4,2,1,1,0,0
"Gambia, The","GMB",143237844,0.885290188776139,1,48,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",165659417,1.19791129173649,2,68,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,1,4,4,4,2,4,5,1,2,0,0
"Gambia, The","GMB",154179580,0.565858859218526,1,15,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",152165494,0.995802189889563,2,15,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,4,4,2,1,,0,0,2,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",178806549,2.49687230733132,1,16,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,4,1,,1,1,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",124528901,2.23870340949753,2,23,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,1,1,2,2,1,,1,2,3,1,2,1,,0,0,4,3,4,2,4,5,1,1,0,0
"Gambia, The","GMB",127068590,0.369598757330278,2,40,2,4,1,2,1,1,0,,,2,,,,,,,,,,,,,,,1,1,1,1,2,1,2,1,1,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,1,2,1,1,2,,,,1,1,1,1,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,2,4,4,4,1,2,1,2,1,0
"Gambia, The","GMB",154778136,0.555945862391023,2,37,2,4,1,1,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,2,2,1,2,2,1,,,,,2,,,2,2,2,,,,2,1,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,5,1,2,1,3,1,,1,1,4,4,4,4,4,5,2,1,0,0
"Gambia, The","GMB",157866177,0.514362081803169,2,50,2,5,2,2,1,1,0,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,1,1,,2,2,2,2,,5,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,2,5,1,1,1,0
"Gambia, The","GMB",149049446,0.760361749647588,1,35,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,1,1,1,1,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,1,4,4,4,2,4,1,2,2,0,0
"Gambia, The","GMB",151087158,0.593212964070366,1,19,2,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,1,4,4,4,4,4,3,1,2,0,0
"Gambia, The","GMB",166612041,2.69470505651632,2,50,1,3,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,2,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,1,4,4,4,2,2,1,1,1,1,0
"Gambia, The","GMB",142759677,1.02557047730128,2,22,2,4,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,2,,1,,,,,,,,,,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,1,1,1,2,1,2,2,,,,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,1,4,4,4,2,3,1,1,1,0
"Gambia, The","GMB",150803217,0.721024443285898,1,23,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,3,5,1,1,0,0
"Gambia, The","GMB",140906316,0.89375628857819,1,16,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,3,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,4,4,2,,1,,0,0,4,4,4,4,5,5,2,2,0,0
"Gambia, The","GMB",203525101,1.78751257715638,1,21,2,1,1,2,1,1,0,2,2,2,,,2,1,2,,,,1,2,2,,1,,,,,,,,,,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,1,,1,2,2,2,2,2,1,4,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,4,2,2,2,,1,0,4,4,4,4,4,1,1,2,1,0
"Gambia, The","GMB",197096663,0.873951431631593,2,38,1,5,1,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",136046408,0.604582889783076,1,25,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,7,,,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,0,4,4,4,2,2,3,1,2,0,0
"Gambia, The","GMB",194772425,0.721024443285898,1,22,1,1,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,3,1,2,1,,,,,,,,,,1,2,2,1,2,1,,,,,1,1,,2,2,2,,,,2,2,,1,1,1,2,2,4,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,3,1,,1,1,4,4,4,4,4,1,1,2,1,1
"Gambia, The","GMB",126931331,1.97381885772377,1,52,1,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,2,2,2,2,2,,,2,2,2,,,,2,2,2,1,1,1,2,2,2,1,1,2,,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,2,1,1,1,0
"Gambia, The","GMB",159364229,2.41151854934551,2,26,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,1,3,,3,,1,0,4,4,4,4,2,3,2,2,0,0
"Gambia, The","GMB",193160199,0.578602146434435,2,34,2,4,1,2,1,1,0,1,2,2,,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,1,2,,3,3,3,2,,,,1,2,2,2,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,3,3,4,3,,2,,0,1,3,4,4,4,4,4,1,2,1,0
"Gambia, The","GMB",192792239,1.02557047730128,2,17,2,5,2,2,1,1,0,2,2,2,,,1,2,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,3,3,1,1,,,1,2,1,1,2,,,,,,1,2,2,2,2,2,,1,2,2,2,1,,2,,,,,,2,2,2,3,3,2,,1,1,3,2,4,4,4,1,1,1,1,0
"Gambia, The","GMB",148707910,1.3698577622769,1,38,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,3,1,1,1,,0,0,3,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",149700662,0.519309268659036,1,29,2,5,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,1,3,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,3,3,3,1,2,1,2,2,,,,2,,,,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,3,3,2,1,,1,0,1,4,4,4,4,3,1,2,1,0
"Gambia, The","GMB",160887830,0.340831347609289,1,19,2,1,2,2,1,1,0,2,2,2,,,1,2,2,,,,2,,2,,2,,,,,,,,,,1,1,1,1,1,2,,,,,2,,,2,2,1,2,1,,2,2,,1,1,2,1,2,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,5,3,1,3,,3,,1,1,4,4,4,4,4,3,2,1,1,0
"Gambia, The","GMB",182661642,1.48036414329283,1,50,1,4,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,1,2,,1,,,,,,,,,,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,0,4,4,4,2,2,5,1,2,0,0
"Gambia, The","GMB",115365718,0.861413429267023,2,35,1,5,1,2,1,1,1,1,2,2,,,1,1,1,2,,1,1,2,2,,1,,,,,,,,,,,,,,,,1,2,2,2,2,,,2,1,2,,,,1,1,2,1,1,1,2,2,2,1,1,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,1,2,1,2,,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,1,1,4,2,2,1,1,1,1,0
"Gambia, The","GMB",186591176,0.390144309346376,2,57,2,5,1,2,1,1,0,1,2,1,1,2,2,1,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,2,1,2,1,1,2,,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,2,2,3,1,2,1,,1,0,1,4,4,4,2,2,1,1,1,0
"Gambia, The","GMB",205706348,0.962711665338905,2,20,1,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,2,1,2,2,4,,0,0,4,4,4,2,4,5,1,1,0,0
"Gambia, The","GMB",206144093,0.513370855017578,1,50,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Gambia, The","GMB",205771522,0.906874334674614,1,25,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,1,2,2,2,1,1,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,3,3,3,,1,,1,1,4,4,4,2,4,3,1,1,0,0
"Gambia, The","GMB",126803156,0.652186892250684,1,30,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,1,3,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,3,,1,1,4,4,4,4,4,1,1,1,0,0
"Gambia, The","GMB",167859511,2.08454579320593,1,25,1,2,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,1,3,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,2,2,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,2,1,2,2,3,3,2,2,,1,1,4,4,4,1,4,5,1,1,0,0
"Gambia, The","GMB",200153183,0.619616936400499,1,30,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,1,1,2,1,2,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,1,,1,1,4,4,4,4,4,1,2,1,0,0
"Gambia, The","GMB",139520820,0.46629958061926,1,29,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,1,2,2,,,,2,2,,1,2,2,2,1,2,1,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,1,4,2,,1,1,4,4,4,4,4,1,1,1,0,0
"Gambia, The","GMB",124189586,1.51090836997159,1,40,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,0,1,4,4,4,2,2,5,1,2,0,0
"Gambia, The","GMB",149712284,1.28835745741355,2,35,3,2,1,2,1,1,0,2,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,1,2,2,2,2,,,,,2,,,1,2,1,2,1,,2,2,,2,1,2,1,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,5,1,1,1,0
"Gambia, The","GMB",203494214,0.460947832017916,1,27,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,1,2,2,5,2,,1,0,4,4,4,4,4,3,1,1,0,0
